John wounded my dog outside Bob by a monkey outside Mary,"[['PETS', 0.06377333], ['BUSINESS', 0.05248617], ['EDUCATION', 0.05144222], ['ARTS AND ENTERTAINMENT', 0.0512539], ['RELIGION AND SPIRITUALITY', 0.05046253]]","[['FAMILY AND PARENTING', 0.961883], ['ARTS AND ENTERTAINMENT', 0.0380153], ['PETS', 9.0668e-05], ['TRAVEL', 1.45611e-06], ['NON STANDARD CONTENT', 1.24855e-06]]",False,1,0,20:40:46.817029
John wounded my man outside Bob by a monkey outside Mary,"[['SPORTS', 0.05758489], ['HEALTH AND FITNESS', 0.05649235], ['ARTS AND ENTERTAINMENT', 0.05302664], ['RELIGION AND SPIRITUALITY', 0.05256003], ['BUSINESS', 0.05115373]]","[['SPORTS', 0.809895], ['FAMILY AND PARENTING', 0.1901], ['NON STANDARD CONTENT', 1.91586e-06], ['TRAVEL', 4.94023e-07], ['HOBBIES AND INTERESTS', 2.51953e-07]]",True,2,1,20:40:52.577486
John wounded my man outside Mary by a monkey outside Mary,"[['RELIGION AND SPIRITUALITY', 0.05599117], ['HEALTH AND FITNESS', 0.05569422], ['SPORTS', 0.05206878], ['EDUCATION', 0.05138198], ['ARTS AND ENTERTAINMENT', 0.0507764]]","[['SPORTS', 0.663192], ['FAMILY AND PARENTING', 0.336772], ['NON STANDARD CONTENT', 2.04001e-05], ['HOBBIES AND INTERESTS', 3.4214e-06], ['TRAVEL', 1.5411e-06]]",True,3,2,20:40:58.117860
John wounded my cat outside Mary by a monkey outside Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['FAMILY AND PARENTING', 0.992358], ['PETS', 0.00762351], ['NON STANDARD CONTENT', 6.21907e-06], ['HOBBIES AND INTERESTS', 4.21545e-06], ['TRAVEL', 6.59948e-07]]",True,4,3,20:41:03.742813
John wounded my cat outside Mary by an monkey outside Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['FAMILY AND PARENTING', 0.994501], ['PETS', 0.00549183], ['HOBBIES AND INTERESTS', 6.93467e-07], ['NON STANDARD CONTENT', 5.99022e-07], ['TRAVEL', 5.51955e-07]]",True,5,4,20:41:08.666654
John wounded my cat outside Mary by an cat outside Mary,"[['PETS', 0.06900498], ['RELIGION AND SPIRITUALITY', 0.05299877], ['HEALTH AND FITNESS', 0.0520841], ['EDUCATION', 0.05123099], ['ARTS AND ENTERTAINMENT', 0.04921438]]","[['PETS', 1.0], ['HOBBIES AND INTERESTS', 6.00503e-08], ['ARTS AND ENTERTAINMENT', 4.51622e-08], ['SPORTS', 2.99554e-08], ['NON STANDARD CONTENT', 1.09537e-08]]",False,6,4,20:41:14.162689
John wounded my cat outside Mary by an monkey with Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['PETS', 0.999526], ['HOBBIES AND INTERESTS', 0.000249093], ['TRAVEL', 8.24633e-05], ['ARTS AND ENTERTAINMENT', 1.43362e-05], ['NON STANDARD CONTENT', 6.61096e-06]]",True,7,5,20:41:19.612363
Bob wounded my cat outside Mary by an monkey with Mary,"[['PETS', 0.07060616], ['HEALTH AND FITNESS', 0.05252257], ['SPORTS', 0.0509636], ['BUSINESS', 0.05000199], ['RELIGION AND SPIRITUALITY', 0.04817554]]","[['PETS', 0.999365], ['HOBBIES AND INTERESTS', 0.00048868], ['TRAVEL', 5.27744e-05], ['ARTS AND ENTERTAINMENT', 2.43086e-05], ['SPORTS', 3.74528e-06]]",False,8,5,20:41:25.194580
John wounded my cat outside Mary by the monkey with Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['PETS', 0.999099], ['HOBBIES AND INTERESTS', 0.000390222], ['TRAVEL', 8.80754e-05], ['STYLE AND FASHION', 7.48391e-05], ['RELIGION AND SPIRITUALITY', 4.20399e-05]]",False,9,5,20:41:31.019898
John wounded my cat outside Mary by my monkey with Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['PETS', 0.998742], ['HOBBIES AND INTERESTS', 0.000528068], ['ARTS AND ENTERTAINMENT', 0.00016414], ['TRAVEL', 0.000121729], ['NON STANDARD CONTENT', 0.00011661]]",True,10,6,20:41:36.402722
I wounded my cat outside Mary by my monkey with Mary,"[['PETS', 0.06629276], ['TECHNOLOGY AND COMPUTING', 0.05265319], ['RELIGION AND SPIRITUALITY', 0.05177018], ['HEALTH AND FITNESS', 0.05072197], ['HOBBIES AND INTERESTS', 0.04995957]]","[['PETS', 0.998532], ['HOBBIES AND INTERESTS', 0.000608508], ['ARTS AND ENTERTAINMENT', 0.000210752], ['NON STANDARD CONTENT', 0.000144387], ['TRAVEL', 0.000105672]]",False,11,6,20:41:42.038602
John wounded my cat outside Mary by an monkey with Mary,"[['PETS', 0.06797468], ['RELIGION AND SPIRITUALITY', 0.05230749], ['HEALTH AND FITNESS', 0.05180436], ['EDUCATION', 0.05098396], ['BUSINESS', 0.04872854]]","[['PETS', 0.999526], ['HOBBIES AND INTERESTS', 0.000249093], ['TRAVEL', 8.24633e-05], ['ARTS AND ENTERTAINMENT', 1.43362e-05], ['NON STANDARD CONTENT', 6.61096e-06]]",True,11,6,20:41:47.649465
John wounded my cat outside Mary by an monkey with I,"[['PETS', 0.06590466], ['RELIGION AND SPIRITUALITY', 0.05252181], ['SPORTS', 0.05186596], ['HEALTH AND FITNESS', 0.05040751], ['EDUCATION', 0.04980068]]","[['PETS', 0.790708], ['HOBBIES AND INTERESTS', 0.208861], ['TRAVEL', 0.000195921], ['NON STANDARD CONTENT', 1.35541e-05], ['ARTS AND ENTERTAINMENT', 1.08483e-05]]",True,12,7,20:41:53.145005
John saw my cat outside Mary by an monkey with I,"[['PETS', 0.06438037], ['HOBBIES AND INTERESTS', 0.05275959], ['HEALTH AND FITNESS', 0.05262976], ['EDUCATION', 0.05167377], ['SPORTS', 0.05114219]]","[['HOBBIES AND INTERESTS', 0.955358], ['PETS', 0.0431943], ['SOCIETY', 0.000118904], ['TRAVEL', 4.93377e-05], ['NON STANDARD CONTENT', 2.69079e-05]]",False,13,7,20:41:58.624522
John walked my cat outside Mary by an monkey with I,"[['PETS', 0.06633052], ['RELIGION AND SPIRITUALITY', 0.05295097], ['SPORTS', 0.05107283], ['TECHNOLOGY AND COMPUTING', 0.05038584], ['HEALTH AND FITNESS', 0.04964569]]","[['HOBBIES AND INTERESTS', 0.922888], ['PETS', 0.0748943], ['SPORTS', 0.000231147], ['TRAVEL', 0.000157255], ['NON STANDARD CONTENT', 3.15963e-05]]",False,14,7,20:42:04.636798
John wounded the cat outside Mary by an monkey with I,"[['PETS', 0.0603764], ['SPORTS', 0.05400979], ['RELIGION AND SPIRITUALITY', 0.0511517], ['ARTS AND ENTERTAINMENT', 0.05001767], ['TECHNOLOGY AND COMPUTING', 0.04937526]]","[['PETS', 0.999999], ['HOBBIES AND INTERESTS', 9.00452e-07], ['TRAVEL', 8.37171e-10], ['ARTS AND ENTERTAINMENT', 3.07042e-10], ['NON STANDARD CONTENT', 7.8246e-11]]",False,15,7,20:42:09.562299
