Mary wounded the pajamas with Bob on a telescope in I,"[['SPORTS', 0.05457598], ['SCIENCE', 0.05343554], ['ARTS AND ENTERTAINMENT', 0.05081702], ['HEALTH AND FITNESS', 0.0502226], ['STYLE AND FASHION', 0.04981764]]","[['SCIENCE', 0.981061], ['FOOD AND DRINK', 0.00225253], ['HOBBIES AND INTERESTS', 0.000711371], ['SPORTS', 3.46037e-05], ['CAREERS', 9.46366e-06]]",False,1,0,20:40:45.820081
John walked Mary,"[['ARTS AND ENTERTAINMENT', 0.05241141], ['LAW GOVERNMENT AND POLITICS', 0.05027579], ['EDUCATION', 0.05021889], ['RELIGION AND SPIRITUALITY', 0.05000706], ['SOCIETY', 0.04873274]]","[['SPORTS', 0.998935], ['RELIGION AND SPIRITUALITY', 0.000479396], ['TRAVEL', 0.000320205], ['HOBBIES AND INTERESTS', 2.30574e-05], ['SCIENCE', 8.30763e-06]]",True,2,1,20:40:49.215948
Bob walked my telescope on an pajamas with I by my monkey outside John,"[['SPORTS', 0.05865327], ['HEALTH AND FITNESS', 0.05334684], ['RELIGION AND SPIRITUALITY', 0.05034308], ['ARTS AND ENTERTAINMENT', 0.04963617], ['TRAVEL', 0.04955199]]","[['FAMILY AND PARENTING', 0.980701], ['HOBBIES AND INTERESTS', 0.0180544], ['SCIENCE', 0.00114523], ['SPORTS', 2.65957e-05], ['NON STANDARD CONTENT', 1.44532e-05]]",True,3,2,20:40:51.846381
John saw Bob,"[['SPORTS', 0.05523787], ['ARTS AND ENTERTAINMENT', 0.05306817], ['BUSINESS', 0.051243], ['LAW GOVERNMENT AND POLITICS', 0.0511873], ['EDUCATION', 0.05060116]]","[['SPORTS', 0.100847], ['HOBBIES AND INTERESTS', 0.0842509], ['HOME AND GARDEN', 0.0603785], ['HEALTH AND FITNESS', 0.0445744], ['LAW AND GOVERNMENT AND POLITICS', 0.023243]]",True,4,3,20:40:54.774465
the monkey saw Bob on Mary,"[['BUSINESS', 0.0527649], ['SPORTS', 0.05236645], ['HEALTH AND FITNESS', 0.05158525], ['HOBBIES AND INTERESTS', 0.04997153], ['ARTS AND ENTERTAINMENT', 0.04983484]]","[['EDUCATION', 1.0], ['HOBBIES AND INTERESTS', 8.52027e-09], ['TRAVEL', 3.8253e-09], ['HEALTH AND FITNESS', 9.22919e-10], ['SCIENCE', 8.89173e-10]]",False,5,3,20:40:57.492694
Mary killed John by the telescope,"[['SCIENCE', 0.05293183], ['LAW GOVERNMENT AND POLITICS', 0.05270269], ['RELIGION AND SPIRITUALITY', 0.05236037], ['EDUCATION', 0.05168031], ['BUSINESS', 0.04959353]]","[['RELIGION AND SPIRITUALITY', 0.999998], ['SCIENCE', 2.20381e-06], ['HOBBIES AND INTERESTS', 2.36996e-08], ['SPORTS', 3.794e-10], ['ARTS AND ENTERTAINMENT', 1.65452e-10]]",False,6,3,20:41:00.954466
John shot my pajamas in my man outside Bob,"[['SPORTS', 0.06611709], ['HEALTH AND FITNESS', 0.05789327], ['TRAVEL', 0.05238277], ['ARTS AND ENTERTAINMENT', 0.05216332], ['RELIGION AND SPIRITUALITY', 0.05125733]]","[['SPORTS', 0.854189], ['SOCIETY', 0.145811], ['SCIENCE', 5.04267e-07], ['NON STANDARD CONTENT', 1.51073e-08], ['ARTS AND ENTERTAINMENT', 9.73277e-09]]",False,7,3,20:41:03.365290
Mary walked Mary on my elephant,"[['HEALTH AND FITNESS', 0.05146775], ['RELIGION AND SPIRITUALITY', 0.05004121], ['HOBBIES AND INTERESTS', 0.04977801], ['TRAVEL', 0.04970954], ['TECHNOLOGY AND COMPUTING', 0.04935319]]","[['SPORTS', 1.0], ['STYLE AND FASHION', 4.65627e-09], ['RELIGION AND SPIRITUALITY', 3.95417e-09], ['HOBBIES AND INTERESTS', 2.92654e-09], ['LAW AND GOVERNMENT AND POLITICS', 1.62864e-09]]",False,8,3,20:41:05.782760
I wounded Bob outside an elephant,"[['SPORTS', 0.05968762], ['TRAVEL', 0.05139371], ['ARTS AND ENTERTAINMENT', 0.0499541], ['HEALTH AND FITNESS', 0.04945056], ['BUSINESS', 0.04895311]]","[['SPORTS', 0.963403], ['HEALTH AND FITNESS', 0.0198048], ['ARTS AND ENTERTAINMENT', 0.00971166], ['HOBBIES AND INTERESTS', 0.000836485], ['PETS', 0.000439428]]",False,9,3,20:41:08.244441
Bob ate an pajamas outside an monkey in Mary,"[['SPORTS', 0.05465164], ['BUSINESS', 0.05309622], ['HEALTH AND FITNESS', 0.05295623], ['EDUCATION', 0.04877242], ['PETS', 0.04874068]]","[['SCIENCE', 0.580015], ['FOOD AND DRINK', 0.0180765], ['HOBBIES AND INTERESTS', 0.0133187], ['AUTOMOTIVE', 0.0039223], ['FAMILY AND PARENTING', 0.00138859]]",True,10,4,20:41:11.361832
an elephant in I shot Bob,"[['SPORTS', 0.06430919], ['TRAVEL', 0.0516166], ['TECHNOLOGY AND COMPUTING', 0.05102937], ['ARTS AND ENTERTAINMENT', 0.04997649], ['HEALTH AND FITNESS', 0.04900211]]","[['HEALTH AND FITNESS', 0.684464], ['SPORTS', 0.168771], ['PETS', 0.00128154], ['HOBBIES AND INTERESTS', 0.000540166], ['ARTS AND ENTERTAINMENT', 0.000437488]]",False,11,4,20:41:13.805215
John wounded Bob,"[['SPORTS', 0.05569746], ['ARTS AND ENTERTAINMENT', 0.05294257], ['LAW GOVERNMENT AND POLITICS', 0.05093947], ['BUSINESS', 0.05039208], ['PERSONAL FINANCE', 0.04953877]]","[['SPORTS', 0.520528], ['HOBBIES AND INTERESTS', 0.0556259], ['ARTS AND ENTERTAINMENT', 0.0272612], ['TRAVEL', 0.0218605], ['CAREERS', 0.0154096]]",False,12,4,20:41:16.488177
Mary wounded Mary with Mary,"[['ARTS AND ENTERTAINMENT', 0.04967155], ['HEALTH AND FITNESS', 0.04948683], ['BUSINESS', 0.04911393], ['SCIENCE', 0.04879278], ['RELIGION AND SPIRITUALITY', 0.04860084]]","[['CAREERS', 0.210802], ['TRAVEL', 0.180754], ['SPORTS', 0.0516339], ['PETS', 0.0343537], ['HOBBIES AND INTERESTS', 0.0250417]]",True,13,5,20:41:19.302345
Bob saw Bob by Mary,"[['HEALTH AND FITNESS', 0.05189616], ['BUSINESS', 0.05168675], ['SPORTS', 0.05155729], ['ARTS AND ENTERTAINMENT', 0.05146835], ['HOBBIES AND INTERESTS', 0.04964161]]","[['HOBBIES AND INTERESTS', 0.371293], ['HEALTH AND FITNESS', 0.132038], ['EDUCATION', 0.0846819], ['TRAVEL', 0.0839254], ['SPORTS', 0.0834821]]",False,14,5,20:41:22.002097
John walked an cat in the cat on an man in Mary,"[['PETS', 0.06100634], ['ARTS AND ENTERTAINMENT', 0.05431142], ['EDUCATION', 0.05130254], ['HEALTH AND FITNESS', 0.05049767], ['LAW GOVERNMENT AND POLITICS', 0.04983546]]","[['PETS', 1.0], ['HOBBIES AND INTERESTS', 2.50578e-24], ['SPORTS', 8.64289e-25], ['ARTS AND ENTERTAINMENT', 9.26233e-26], ['HEALTH AND FITNESS', 5.79237e-26]]",False,15,5,20:41:24.835976
