Irene fought monkey with my in a man in I with a telescope cat in I by Irene,"[['HEALTH AND FITNESS', 0.829718], ['PETS', 0.170092], ['SCIENCE', 2.89029e-05], ['NON STANDARD CONTENT', 1.42374e-05], ['HOBBIES AND INTERESTS', 1.29212e-05]]","[['CATS', 0.31], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06]]",True,1,1,14:01:27.065581
Irene heard monkey with my in a man in I with a telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.648183], ['HEALTH AND FITNESS', 0.283307], ['PETS', 0.0684226], ['SCIENCE', 1.23913e-05], ['HOBBIES AND INTERESTS', 5.19741e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,2,2,14:01:30.598542
Irene heard monkey with my in a man in I with a telescope cat in I outside Irene,"[['NON STANDARD CONTENT', 0.939709], ['PETS', 0.0602134], ['HEALTH AND FITNESS', 1.68365e-05], ['SCIENCE', 1.29578e-05], ['ARTS AND ENTERTAINMENT', 4.31409e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,3,3,14:01:33.876794
Irene heard monkey with my in a man in I with a telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.648183], ['HEALTH AND FITNESS', 0.283307], ['PETS', 0.0684226], ['SCIENCE', 1.23913e-05], ['HOBBIES AND INTERESTS', 5.19741e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,3,3,14:01:37.230986
Irene heard monkey with my in a man in I with an telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.686771], ['HEALTH AND FITNESS', 0.260804], ['PETS', 0.0523837], ['SCIENCE', 3.82317e-06], ['SOCIETY', 2.63842e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,4,4,14:01:40.719232
Irene heard monkey by my in a man in I with an telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.938902], ['HEALTH AND FITNESS', 0.0510108], ['PETS', 0.0100795], ['SOCIETY', 5.5679e-07], ['SCIENCE', 5.54399e-07]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,5,5,14:01:44.405698
Irene heard monkey by my in an man in I with an telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.822386], ['HEALTH AND FITNESS', 0.163596], ['PETS', 0.0140084], ['SCIENCE', 6.92545e-07], ['ARTS AND ENTERTAINMENT', 6.91834e-07]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,6,6,14:01:48.361638
Irene heard monkey by my in an man in I with my telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.853516], ['HEALTH AND FITNESS', 0.136168], ['PETS', 0.0102986], ['ARTS AND ENTERTAINMENT', 4.01e-06], ['SCIENCE', 9.91098e-07]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,7,7,14:01:51.787414
Irene heard monkey by my in a man in I with my telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.947651], ['HEALTH AND FITNESS', 0.044294], ['PETS', 0.00803857], ['ARTS AND ENTERTAINMENT', 4.08033e-06], ['SCIENCE', 1.03612e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,8,8,14:01:55.423755
Irene heard monkey by my in the man in I with my telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.948703], ['HEALTH AND FITNESS', 0.0471337], ['PETS', 0.00414665], ['ARTS AND ENTERTAINMENT', 3.88543e-06], ['SCIENCE', 1.5426e-06]]","[['CATS', 0.33], ['PROFANE CONTENT', 0.2], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,9,9,14:01:58.995309
I heard monkey by my in the man in I with my telescope cat in I by Irene,"[['NON STANDARD CONTENT', 0.988722], ['HEALTH AND FITNESS', 0.00740299], ['PETS', 0.00384308], ['RELIGION AND SPIRITUALITY', 1.58735e-05], ['ARTS AND ENTERTAINMENT', 6.20147e-06]]","[['CATS', 0.43], ['PETS', 0.1]]",False,10,9,14:02:02.766557
Irene built monkey by my in the man in I with my telescope cat in I by Irene,"[['HEALTH AND FITNESS', 0.914322], ['PETS', 0.0852643], ['NON STANDARD CONTENT', 9.16337e-05], ['ARTS AND ENTERTAINMENT', 4.20871e-05], ['SCIENCE', 2.42464e-05]]","[['CATS', 0.32], ['PETS', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NEEDLEWORK', 0.05]]",True,11,10,14:02:06.247457
Irene built monkey by my in the man in I with my telescope telescope in I by Irene,"[['HEALTH AND FITNESS', 0.990478], ['SCIENCE', 0.00885588], ['HOBBIES AND INTERESTS', 4.27994e-05], ['ARTS AND ENTERTAINMENT', 4.20351e-05], ['RELIGION AND SPIRITUALITY', 2.04e-05]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,12,11,14:02:09.411819
Irene built monkey by my in the man in I with my telescope telescope by I by Irene,"[['HEALTH AND FITNESS', 0.990108], ['SCIENCE', 0.00923656], ['ARTS AND ENTERTAINMENT', 4.05267e-05], ['HOBBIES AND INTERESTS', 3.81769e-05], ['RELIGION AND SPIRITUALITY', 1.94778e-05]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,13,12,14:02:13.378735
Irene caught monkey by my in the man in I with my telescope telescope by I by Irene,"[['ARTS AND ENTERTAINMENT', 0.861043], ['HEALTH AND FITNESS', 0.136245], ['SCIENCE', 0.0025205], ['NON STANDARD CONTENT', 8.93073e-06], ['RELIGION AND SPIRITUALITY', 6.41677e-06]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,14,13,14:02:17.046432
