my cat in an mountain began Stephen by an cat,"[['PETS', 0.06884661], ['SPORTS', 0.05431577], ['HEALTH AND FITNESS', 0.05278236], ['SOCIETY', 0.0484169], ['FOOD AND DRINK', 0.04794854]]","[['CATS', 0.77], ['PETS', 0.27]]",True,1,1,22:57:41.025104
man cat caught I with the ship by James,"[['PETS', 0.05618521], ['HOBBIES AND INTERESTS', 0.0560585], ['TRAVEL', 0.05264432], ['ARTS AND ENTERTAINMENT', 0.05169452], ['SCIENCE', 0.05108997]]","[['CATS', 0.56], ['PETS', 0.18]]",True,2,2,22:57:42.482382
Irene caught cat cat outside my country outside the mountain,"[['SPORTS', 0.0656946], ['PETS', 0.06338467], ['TRAVEL', 0.05403605], ['EDUCATION', 0.05285249], ['FOOD AND DRINK', 0.04978208]]","[['CATS', 0.72], ['PETS', 0.26]]",True,3,3,22:57:44.026595
I heard James in Stephen,"[['HEALTH AND FITNESS', 0.05316597], ['RELIGION AND SPIRITUALITY', 0.05149814], ['SCIENCE', 0.05124564], ['HOBBIES AND INTERESTS', 0.04996337], ['SPORTS', 0.04916433]]","[['HUMOR', 0.2], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['ARTS & ENTERTAINMENT', 0.06], ['SPORTS', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,4,4,22:57:45.587413
an man fought mountain cat outside an tree on I outside I,"[['SPORTS', 0.06867025], ['PETS', 0.05563789], ['BUSINESS', 0.05506244], ['RELIGION AND SPIRITUALITY', 0.05418082], ['HOBBIES AND INTERESTS', 0.05081118]]","[['CATS', 0.55], ['PETS', 0.15]]",True,5,5,22:57:47.100017
Stephen meant I,"[['ARTS AND ENTERTAINMENT', 0.05105962], ['TECHNOLOGY AND COMPUTING', 0.05099897], ['HOME AND GARDEN', 0.05089215], ['SPORTS', 0.05048401], ['HEALTH AND FITNESS', 0.04995239]]","[['HOME REPAIR', 0.19], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['HOBBIES & INTERESTS', 0.06], ['SPORTS', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,6,6,22:57:48.732646
James began my cat James James,"[['PETS', 0.06804518], ['HOME AND GARDEN', 0.05056911], ['HOBBIES AND INTERESTS', 0.05028731], ['RELIGION AND SPIRITUALITY', 0.04971051], ['AUTOMOTIVE', 0.04952075]]","[['CATS', 0.38], ['PETS', 0.11]]",True,7,7,22:57:50.069962
I a ship with an telescope in a ship Stephen by Stephen,"[['TRAVEL', 0.05406466], ['SCIENCE', 0.0529836], ['TECHNOLOGY AND COMPUTING', 0.05273774], ['HOBBIES AND INTERESTS', 0.0517825], ['FOOD AND DRINK', 0.04918397]]","[['CRUISES', 0.16], ['TRAVEL', 0.08], ['HOBBIES & INTERESTS', 0.06], ['NEEDLEWORK', 0.05]]",True,8,8,22:57:51.442008
I began my monkey with Stephen on an in pajamas outside Irene tree,"[['HEALTH AND FITNESS', 0.05656824], ['RELIGION AND SPIRITUALITY', 0.05404561], ['BUSINESS', 0.0534189], ['TRAVEL', 0.05324015], ['FAMILY AND PARENTING', 0.04982692]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['LANDSCAPING', 0.2], ['HOBBIES & INTERESTS', 0.06], ['HOME & GARDEN', 0.06], ['NON-STANDARD CONTENT', 0.06]]",True,9,9,22:57:52.940304
Stephen caught James in Irene on I,"[['FOOD AND DRINK', 0.05137899], ['RELIGION AND SPIRITUALITY', 0.05127002], ['SPORTS', 0.05085546], ['HOBBIES AND INTERESTS', 0.05015278], ['HOME AND GARDEN', 0.05012108]]","[['HOBBIES & INTERESTS', 0.07], ['SPORTS', 0.06], ['BEADWORK', 0.05], ['FRESHWATER FISHING', 0.04]]",True,10,10,22:57:54.419338
