my bus outside the snake conflicted Holly on pajamas on Dylan bus in an cat,"[['PETS', 0.06700549], ['TRAVEL', 0.05274998], ['TECHNOLOGY AND COMPUTING', 0.0524334], ['HEALTH AND FITNESS', 0.05164838], ['RELIGION AND SPIRITUALITY', 0.05019229]]","[['CATS', 0.32], ['PETS', 0.1]]",False,1,0,22:23:13.335990
my bus outside the snake conflicted Holly on pajamas on Marcus bus in an cat,"[['PETS', 0.0663642], ['HEALTH AND FITNESS', 0.05238026], ['TECHNOLOGY AND COMPUTING', 0.05193428], ['TRAVEL', 0.0509991], ['EDUCATION', 0.05030275]]","[['CATS', 0.32], ['PETS', 0.1]]",False,2,0,22:23:16.341312
my bus outside the snake conflicted Holly on pajamas by Marcus bus in an cat,"[['PETS', 0.0663642], ['HEALTH AND FITNESS', 0.05238026], ['TECHNOLOGY AND COMPUTING', 0.05193428], ['TRAVEL', 0.0509991], ['EDUCATION', 0.05030275]]","[['CATS', 0.32], ['PETS', 0.1]]",False,3,0,22:23:19.463507
my bus outside the snake conflicted Holly on pajamas by Marcus bus in a cat,"[['PETS', 0.0663642], ['HEALTH AND FITNESS', 0.05238026], ['TECHNOLOGY AND COMPUTING', 0.05193428], ['TRAVEL', 0.0509991], ['EDUCATION', 0.05030275]]","[['CATS', 0.32], ['PETS', 0.1]]",False,4,0,22:23:22.848335
my bus outside the snake conflicted Holly in pajamas by Marcus bus in a cat,"[['PETS', 0.0663642], ['HEALTH AND FITNESS', 0.05238026], ['TECHNOLOGY AND COMPUTING', 0.05193428], ['TRAVEL', 0.0509991], ['EDUCATION', 0.05030275]]","[['CATS', 0.32], ['PETS', 0.1]]",False,5,0,22:23:25.680486
my bus by the snake conflicted Holly in pajamas by Marcus bus in a cat,"[['PETS', 0.06552514], ['TECHNOLOGY AND COMPUTING', 0.05259584], ['HEALTH AND FITNESS', 0.05078229], ['EDUCATION', 0.05028273], ['HOBBIES AND INTERESTS', 0.04987096]]","[['CATS', 0.32], ['PETS', 0.1]]",False,6,0,22:23:28.675639
my bus by the snake conflicted Holly in pajamas by Marcus bus in an cat,"[['PETS', 0.06552514], ['TECHNOLOGY AND COMPUTING', 0.05259584], ['HEALTH AND FITNESS', 0.05078229], ['EDUCATION', 0.05028273], ['HOBBIES AND INTERESTS', 0.04987096]]","[['CATS', 0.32], ['PETS', 0.1]]",False,7,0,22:23:31.525854
my bus by the snake conflicted Holly in man by Marcus bus in an cat,"[['PETS', 0.06247654], ['HEALTH AND FITNESS', 0.05220121], ['TECHNOLOGY AND COMPUTING', 0.05191126], ['HOBBIES AND INTERESTS', 0.05082815], ['EDUCATION', 0.05046405]]","[['CATS', 0.33], ['PETS', 0.1]]",False,8,0,22:23:34.071429
my bus by the snake conflicted Holly in man by Marcus bus in an man,"[['HEALTH AND FITNESS', 0.05261713], ['TRAVEL', 0.05180775], ['TECHNOLOGY AND COMPUTING', 0.05085688], ['EDUCATION', 0.05026683], ['HOBBIES AND INTERESTS', 0.05012148]]","[['PROFANE CONTENT', 0.21], ['NON-STANDARD CONTENT', 0.09]]",True,9,1,22:23:36.740047
my bus by the snake conflicted Dylan in man by Marcus bus in an man,"[['TRAVEL', 0.05296516], ['HEALTH AND FITNESS', 0.05269676], ['HOBBIES AND INTERESTS', 0.0510023], ['EDUCATION', 0.05026708], ['ARTS AND ENTERTAINMENT', 0.0494593]]","[['PROFANE CONTENT', 0.21], ['NON-STANDARD CONTENT', 0.09]]",True,10,2,22:23:39.378878
