Alexander stood the school outside Thomas with Olivia,"[['EDUCATION', 0.06043123], ['FAMILY AND PARENTING', 0.05486895], ['HEALTH AND FITNESS', 0.05130842], ['RELIGION AND SPIRITUALITY', 0.05076852], ['BUSINESS', 0.05011785]]","[['HOBBIES & INTERESTS', 0.07], ['CIGARS', 0.05]]",True,1,1,12:50:44.058176
I Olivia business with Thomas room by my company by Thomas on country school Alexander Olivia the company with an school outside my country with Alexander outside Olivia school on Thomas,"[['BUSINESS', 0.06585902], ['HOME AND GARDEN', 0.06038132], ['EDUCATION', 0.05977257], ['TRAVEL', 0.05841612], ['LAW GOVERNMENT AND POLITICS', 0.05237111]]","[['CONSTRUCTION', 0.12], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['CIGARS', 0.05]]",False,2,1,12:50:45.606809
room a country Olivia an company woman company on I school Alexander I Thomas country business a room Olivia tried I in an room,"[['BUSINESS', 0.06725462], ['EDUCATION', 0.05833442], ['HOME AND GARDEN', 0.05651117], ['LAW GOVERNMENT AND POLITICS', 0.0554502], ['TRAVEL', 0.05405436]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.1]]",False,3,1,12:50:47.090946
Alexander stood an school in Olivia,"[['EDUCATION', 0.0587681], ['FAMILY AND PARENTING', 0.05247186], ['STYLE AND FASHION', 0.05178305], ['HOBBIES AND INTERESTS', 0.05104206], ['BUSINESS', 0.04916448]]","[['HOMESCHOOLING', 0.09], ['HOBBIES & INTERESTS', 0.07], ['EDUCATION', 0.06], ['FREELANCE WRITING', 0.05]]",False,4,1,12:50:48.684730
my woman knew I on Olivia,"[['RELIGION AND SPIRITUALITY', 0.05573473], ['HOBBIES AND INTERESTS', 0.05477521], ['STYLE AND FASHION', 0.05321609], ['HEALTH AND FITNESS', 0.04961125], ['TECHNOLOGY AND COMPUTING', 0.04903271]]","[['BODY ART', 0.37], ['WEDDINGS', 0.3], ['PORNOGRAPHY', 0.19], ['OFF-ROAD VEHICLES', 0.08], ['STYLE & FASHION', 0.06]]",True,5,2,12:50:50.209458
Olivia thought my company outside I,"[['BUSINESS', 0.05501629], ['RELIGION AND SPIRITUALITY', 0.05263466], ['AUTOMOTIVE', 0.05230351], ['TRAVEL', 0.05124511], ['TECHNOLOGY AND COMPUTING', 0.05086406]]","[['BIOTECH/BIOMEDICAL', 0.12], ['BUSINESS', 0.08], ['HOBBIES & INTERESTS', 0.07], ['INVESTORS & PATENTS', 0.05]]",False,6,2,12:50:51.701843
Thomas knew the school outside my school,"[['EDUCATION', 0.06119064], ['FAMILY AND PARENTING', 0.05806787], ['RELIGION AND SPIRITUALITY', 0.05338813], ['HEALTH AND FITNESS', 0.05058898], ['SOCIETY', 0.04874539]]","[['EDUCATION', 0.16], ['HOMESCHOOLING', 0.1]]",False,7,2,12:50:53.232984
Alexander looked week by I week Alexander Alexander on Olivia,"[['STYLE AND FASHION', 0.05434403], ['TECHNOLOGY AND COMPUTING', 0.05374663], ['HOBBIES AND INTERESTS', 0.05152748], ['SPORTS', 0.05050879], ['FAMILY AND PARENTING', 0.04979054]]","[['ACCESSORIES', 0.34], ['WEDDINGS', 0.28], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['STYLE & FASHION', 0.06], ['HOBBIES & INTERESTS', 0.06]]",True,8,3,12:50:54.785517
room with Thomas Alexander I tried a by Alexander Olivia an outside Alexander,"[['HOME AND GARDEN', 0.05872919], ['TECHNOLOGY AND COMPUTING', 0.05526746], ['TRAVEL', 0.0528331], ['HOBBIES AND INTERESTS', 0.05160352], ['SPORTS', 0.051059]]","[['ACCESSORIES', 0.37], ['WEDDINGS', 0.31], ['PROFANE CONTENT', 0.19], ['REMODELING & CONSTRUCTION', 0.18], ['HOBBIES & INTERESTS', 0.06]]",True,9,4,12:50:56.328535
Olivia looked I by I on I an outside Olivia by Thomas I in Alexander,"[['SPORTS', 0.05351354], ['TECHNOLOGY AND COMPUTING', 0.052104], ['HEALTH AND FITNESS', 0.05077447], ['HOBBIES AND INTERESTS', 0.05069466], ['STYLE AND FASHION', 0.05037188]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,10,5,12:50:57.772180
Alexander knew an company outside the room Olivia Olivia,"[['BUSINESS', 0.06083238], ['HOME AND GARDEN', 0.05866048], ['REAL ESTATE', 0.05274253], ['TRAVEL', 0.0513662], ['PERSONAL FINANCE', 0.04834002]]","[['ACCESSORIES', 0.37], ['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.18], ['REMODELING & CONSTRUCTION', 0.17], ['CONSTRUCTION', 0.14], ['BARBECUES & GRILLING', 0.1]]",True,11,6,12:50:59.469835
Olivia tried Alexander,"[['STYLE AND FASHION', 0.05160095], ['HEALTH AND FITNESS', 0.05152872], ['HOBBIES AND INTERESTS', 0.0514414], ['TECHNOLOGY AND COMPUTING', 0.04970886], ['REAL ESTATE', 0.04859852]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,12,7,12:51:00.913604
I looked an school Olivia Alexander,"[['STYLE AND FASHION', 0.05681383], ['EDUCATION', 0.05594081], ['HOBBIES AND INTERESTS', 0.05322469], ['FAMILY AND PARENTING', 0.05194642], ['TECHNOLOGY AND COMPUTING', 0.05013215]]","[['HOMESCHOOLING', 0.09], ['HOBBIES & INTERESTS', 0.07], ['EDUCATION', 0.06], ['FREELANCE WRITING', 0.05]]",False,13,7,12:51:02.439911
the school on I thought I outside I,"[['EDUCATION', 0.05859632], ['RELIGION AND SPIRITUALITY', 0.05358309], ['SPORTS', 0.05241711], ['FAMILY AND PARENTING', 0.05140281], ['BUSINESS', 0.04923995]]","[['EDUCATION', 0.13], ['HOMESCHOOLING', 0.1]]",False,14,7,12:51:03.990221
Alexander thought Olivia by my home,"[['HOME AND GARDEN', 0.05582494], ['HEALTH AND FITNESS', 0.05283446], ['PETS', 0.05184135], ['REAL ESTATE', 0.05170207], ['RELIGION AND SPIRITUALITY', 0.05117213]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['BIRDWATCHING', 0.05]]",True,15,8,12:51:05.692070
I needed Thomas by home week,"[['HOME AND GARDEN', 0.06131985], ['TECHNOLOGY AND COMPUTING', 0.05859803], ['FAMILY AND PARENTING', 0.05540214], ['REAL ESTATE', 0.05265622], ['ARTS AND ENTERTAINMENT', 0.04791218]]","[['HOME REPAIR', 0.24], ['PROFANE CONTENT', 0.19], ['NON-STANDARD CONTENT', 0.06], ['HOBBIES & INTERESTS', 0.05], ['JEWELRY MAKING', 0.05]]",True,16,9,12:51:07.678678
