Thomas knew my country on an week in Olivia,"[['EDUCATION', 0.05572258], ['FAMILY AND PARENTING', 0.05391605], ['HOME AND GARDEN', 0.05021757], ['HEALTH AND FITNESS', 0.04959329], ['LAW GOVERNMENT AND POLITICS', 0.04906065]]","[['ACCESSORIES', 0.34], ['PROFANE CONTENT', 0.19], ['UNITED KINGDOM', 0.06], ['NON-STANDARD CONTENT', 0.06], ['TRAVEL', 0.05]]",True,1,1,14:58:08.338094
Thomas knew a country on an week in Olivia,"[['EDUCATION', 0.05502841], ['FAMILY AND PARENTING', 0.05334472], ['REAL ESTATE', 0.05085088], ['LAW GOVERNMENT AND POLITICS', 0.04997735], ['BUSINESS', 0.04993604]]","[['ACCESSORIES', 0.34], ['PROFANE CONTENT', 0.19], ['UNITED KINGDOM', 0.06], ['NON-STANDARD CONTENT', 0.06], ['TRAVEL', 0.05]]",True,2,2,14:58:11.477584
Thomas knew a company on an week in Olivia,"[['BUSINESS', 0.05781226], ['TECHNOLOGY AND COMPUTING', 0.05414478], ['FAMILY AND PARENTING', 0.0527026], ['REAL ESTATE', 0.05136048], ['HOME AND GARDEN', 0.05130367]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,3,3,14:58:14.250731
Thomas knew a company on my week in Olivia,"[['BUSINESS', 0.05543175], ['TECHNOLOGY AND COMPUTING', 0.05465139], ['FAMILY AND PARENTING', 0.0534606], ['HOME AND GARDEN', 0.05187732], ['STYLE AND FASHION', 0.05054951]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,4,4,14:58:17.170991
Thomas knew a company on an week in Olivia,"[['BUSINESS', 0.05781226], ['TECHNOLOGY AND COMPUTING', 0.05414478], ['FAMILY AND PARENTING', 0.0527026], ['REAL ESTATE', 0.05136048], ['HOME AND GARDEN', 0.05130367]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,4,4,14:58:20.134304
Thomas knew a company on the week in Olivia,"[['BUSINESS', 0.05781226], ['TECHNOLOGY AND COMPUTING', 0.05414478], ['FAMILY AND PARENTING', 0.0527026], ['REAL ESTATE', 0.05136048], ['HOME AND GARDEN', 0.05130367]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,5,5,14:58:23.274952
Thomas knew a company by the week in Olivia,"[['BUSINESS', 0.05781226], ['TECHNOLOGY AND COMPUTING', 0.05414478], ['FAMILY AND PARENTING', 0.0527026], ['REAL ESTATE', 0.05136048], ['HOME AND GARDEN', 0.05130367]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,6,6,14:58:26.354913
Thomas knew a company in the week in Olivia,"[['BUSINESS', 0.05781226], ['TECHNOLOGY AND COMPUTING', 0.05414478], ['FAMILY AND PARENTING', 0.0527026], ['REAL ESTATE', 0.05136048], ['HOME AND GARDEN', 0.05130367]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,7,7,14:58:29.141183
Thomas knew a company outside the week in Olivia,"[['BUSINESS', 0.0602889], ['TECHNOLOGY AND COMPUTING', 0.0534713], ['FAMILY AND PARENTING', 0.05274528], ['REAL ESTATE', 0.05199687], ['HOME AND GARDEN', 0.049607]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07], ['HOBBIES & INTERESTS', 0.06], ['JEWELRY MAKING', 0.05]]",True,8,8,14:58:31.937324
I knew a company outside the week in Olivia,"[['BUSINESS', 0.05837387], ['TECHNOLOGY AND COMPUTING', 0.05415655], ['SPORTS', 0.05105815], ['FOOD AND DRINK', 0.05054365], ['HOME AND GARDEN', 0.05009033]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07]]",False,9,8,14:58:34.746752
I knew a company outside the week with Olivia,"[['BUSINESS', 0.05837387], ['TECHNOLOGY AND COMPUTING', 0.05415655], ['SPORTS', 0.05105815], ['FOOD AND DRINK', 0.05054365], ['HOME AND GARDEN', 0.05009033]]","[['CONSTRUCTION', 0.13], ['BUSINESS', 0.07]]",False,10,8,14:58:38.311300
