Holly started Marcus Dylan my camera by I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05905472], ['TECHNOLOGY AND COMPUTING', 0.05129293], ['AUTOMOTIVE', 0.05122666], ['RELIGION AND SPIRITUALITY', 0.05031327], ['STYLE AND FASHION', 0.04879092]]","[['HOBBIES & INTERESTS', 0.08], ['BIRDWATCHING', 0.05]]",True,1,1,21:59:21.190863
Holly started Marcus Dylan my man by I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05529444], ['SPORTS', 0.05133186], ['RELIGION AND SPIRITUALITY', 0.05127773], ['HEALTH AND FITNESS', 0.05119504], ['AUTOMOTIVE', 0.05083833]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['SPORTS', 0.06], ['BIRDWATCHING', 0.05]]",True,2,2,21:59:24.253619
Holly started Marcus Dylan my pajamas by I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05433064], ['AUTOMOTIVE', 0.05169458], ['RELIGION AND SPIRITUALITY', 0.05077361], ['STYLE AND FASHION', 0.05019373], ['HOME AND GARDEN', 0.04985209]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,3,3,21:59:27.328121
Holly started Marcus Dylan my pajamas on I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05433064], ['AUTOMOTIVE', 0.05169458], ['RELIGION AND SPIRITUALITY', 0.05077361], ['STYLE AND FASHION', 0.05019373], ['HOME AND GARDEN', 0.04985209]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.05]]",True,4,4,21:59:30.466775
Holly started Marcus Dylan my man on I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05529444], ['SPORTS', 0.05133186], ['RELIGION AND SPIRITUALITY', 0.05127773], ['HEALTH AND FITNESS', 0.05119504], ['AUTOMOTIVE', 0.05083833]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['SPORTS', 0.06], ['BIRDWATCHING', 0.05]]",True,5,5,21:59:33.643480
I started Marcus Dylan my man on I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05499254], ['RELIGION AND SPIRITUALITY', 0.05189938], ['SPORTS', 0.05153969], ['HEALTH AND FITNESS', 0.05128885], ['AUTOMOTIVE', 0.05037943]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['SPORTS', 0.06], ['BIRDWATCHING', 0.05]]",True,6,6,21:59:36.614896
I started Marcus Dylan my man with I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05499254], ['RELIGION AND SPIRITUALITY', 0.05189938], ['SPORTS', 0.05153969], ['HEALTH AND FITNESS', 0.05128885], ['AUTOMOTIVE', 0.05037943]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.19], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['SPORTS', 0.06], ['BIRDWATCHING', 0.05]]",True,7,7,21:59:40.039880
I started Marcus Holly my man with I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05466042], ['HEALTH AND FITNESS', 0.05229904], ['RELIGION AND SPIRITUALITY', 0.05180515], ['AUTOMOTIVE', 0.05094533], ['SPORTS', 0.05091209]]","[['EXTREME GRAPHIC/EXPLICIT VIOLENCE', 0.2], ['HOBBIES & INTERESTS', 0.07], ['NON-STANDARD CONTENT', 0.06], ['SPORTS', 0.06], ['BIRDWATCHING', 0.05]]",True,8,8,21:59:43.153172
I started Marcus Holly my forest with I by Holly in Holly,"[['HOBBIES AND INTERESTS', 0.05413014], ['RELIGION AND SPIRITUALITY', 0.05152204], ['AUTOMOTIVE', 0.05113361], ['TECHNOLOGY AND COMPUTING', 0.05021664], ['HOME AND GARDEN', 0.05009924]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.06], ['SPORTS', 0.06], ['FRESHWATER FISHING', 0.05]]",True,9,9,21:59:45.888813
I embarked Marcus Holly my forest with I by Holly in Holly,"[['AUTOMOTIVE', 0.05148725], ['HOBBIES AND INTERESTS', 0.0510699], ['TECHNOLOGY AND COMPUTING', 0.05081078], ['STYLE AND FASHION', 0.05032562], ['HOME AND GARDEN', 0.05009336]]","[['HOBBIES & INTERESTS', 0.07], ['BIRDWATCHING', 0.06], ['SPORTS', 0.06], ['FRESHWATER FISHING', 0.05]]",True,10,10,21:59:48.519353
