my week by an week school week by a school Alexander Thomas the week on the room needed Olivia,"[['FAMILY AND PARENTING', 0.06142346], ['HOME AND GARDEN', 0.0611857], ['EDUCATION', 0.05929632], ['TECHNOLOGY AND COMPUTING', 0.0532249], ['HEALTH AND FITNESS', 0.0522611]]","[['HEALTH AND FITNESS', 0.996451], ['EDUCATION', 0.00176451], ['SPORTS', 0.000338259], ['CAREERS', 2.69461e-05], ['FAMILY AND PARENTING', 1.02973e-05]]",False,1,0,12:42:20.989435
my week on an week school week by a school Alexander Thomas the week on the room needed Olivia,"[['FAMILY AND PARENTING', 0.06142346], ['HOME AND GARDEN', 0.0611857], ['EDUCATION', 0.05929632], ['TECHNOLOGY AND COMPUTING', 0.0532249], ['HEALTH AND FITNESS', 0.0522611]]","[['HEALTH AND FITNESS', 0.999029], ['EDUCATION', 0.000735915], ['SPORTS', 5.02208e-05], ['CAREERS', 7.10764e-06], ['FAMILY AND PARENTING', 5.1424e-06]]",False,2,0,12:42:26.879060
my week on an week school week by a school Alexander Thomas the week on the room needed Alexander,"[['HOME AND GARDEN', 0.0610796], ['FAMILY AND PARENTING', 0.06107353], ['EDUCATION', 0.05937525], ['TECHNOLOGY AND COMPUTING', 0.05341721], ['HEALTH AND FITNESS', 0.05292077]]","[['HEALTH AND FITNESS', 0.998471], ['EDUCATION', 0.0011873], ['SPORTS', 1.37963e-05], ['CAREERS', 8.77907e-06], ['RELIGION AND SPIRITUALITY', 5.83895e-06]]",False,3,0,12:42:34.249887
my week on an week school week by a home Alexander Thomas the week on the room needed Alexander,"[['HOME AND GARDEN', 0.07255098], ['FAMILY AND PARENTING', 0.06415825], ['EDUCATION', 0.05702655], ['REAL ESTATE', 0.05334277], ['TECHNOLOGY AND COMPUTING', 0.05257949]]","[['HEALTH AND FITNESS', 0.99993], ['EDUCATION', 3.938e-05], ['RELIGION AND SPIRITUALITY', 1.81398e-06], ['HOBBIES AND INTERESTS', 1.46901e-06], ['FAMILY AND PARENTING', 1.32082e-06]]",False,4,0,12:42:40.430406
my week on an week school week on a home Alexander Thomas the week on the room needed Alexander,"[['HOME AND GARDEN', 0.07255098], ['FAMILY AND PARENTING', 0.06415825], ['EDUCATION', 0.05702655], ['REAL ESTATE', 0.05334277], ['TECHNOLOGY AND COMPUTING', 0.05257949]]","[['HEALTH AND FITNESS', 0.999847], ['EDUCATION', 0.000136195], ['RELIGION AND SPIRITUALITY', 1.18911e-06], ['HOBBIES AND INTERESTS', 1.00772e-06], ['CAREERS', 8.82462e-07]]",True,5,1,12:42:47.654960
my week on an week school week on a home Alexander Thomas the week on the room knew Alexander,"[['HOME AND GARDEN', 0.07094185], ['FAMILY AND PARENTING', 0.06507373], ['EDUCATION', 0.05999021], ['REAL ESTATE', 0.0538495], ['TECHNOLOGY AND COMPUTING', 0.05067787]]","[['HEALTH AND FITNESS', 0.999913], ['EDUCATION', 7.62414e-05], ['RELIGION AND SPIRITUALITY', 5.3314e-07], ['CAREERS', 3.77457e-07], ['TRAVEL', 3.06294e-07]]",True,6,2,12:42:53.650896
my week on an week school week on a home Alexander Thomas the week on the school knew Alexander,"[['FAMILY AND PARENTING', 0.06752473], ['EDUCATION', 0.06072762], ['HOME AND GARDEN', 0.05788246], ['TECHNOLOGY AND COMPUTING', 0.05150099], ['REAL ESTATE', 0.05132234]]","[['HEALTH AND FITNESS', 0.99891], ['EDUCATION', 0.000571755], ['SPORTS', 6.16257e-06], ['CAREERS', 2.4415e-06], ['RELIGION AND SPIRITUALITY', 1.22223e-06]]",True,7,3,12:43:00.328438
my week on an week school week on a home Alexander Thomas the woman on the school knew Alexander,"[['FAMILY AND PARENTING', 0.06506333], ['EDUCATION', 0.06165021], ['HEALTH AND FITNESS', 0.05445556], ['HOME AND GARDEN', 0.05384501], ['RELIGION AND SPIRITUALITY', 0.05269777]]","[['HEALTH AND FITNESS', 0.997592], ['EDUCATION', 0.0019639], ['FAMILY AND PARENTING', 6.11905e-06], ['SOCIETY', 5.99765e-06], ['CAREERS', 5.21572e-06]]",False,8,3,12:43:06.199908
an week on an week school week on a home Alexander Thomas the woman on the school knew Alexander,"[['FAMILY AND PARENTING', 0.0641915], ['EDUCATION', 0.06122682], ['REAL ESTATE', 0.05498177], ['HOME AND GARDEN', 0.05329167], ['HEALTH AND FITNESS', 0.05178713]]","[['HEALTH AND FITNESS', 0.996257], ['EDUCATION', 0.00262988], ['FAMILY AND PARENTING', 2.24346e-05], ['CAREERS', 8.07599e-06], ['REAL ESTATE', 7.26525e-06]]",False,9,3,12:43:12.989433
an week on an week school week on a home Alexander Thomas the school on the school knew Alexander,"[['FAMILY AND PARENTING', 0.06698763], ['EDUCATION', 0.06002883], ['HOME AND GARDEN', 0.05730641], ['REAL ESTATE', 0.05440318], ['TECHNOLOGY AND COMPUTING', 0.05086782]]","[['HEALTH AND FITNESS', 0.90086], ['EDUCATION', 0.0794106], ['CAREERS', 4.69155e-05], ['SPORTS', 2.17613e-05], ['REAL ESTATE', 1.08319e-05]]",False,10,3,12:43:18.790944
an week on an country school week on a home Alexander Thomas the school on the school knew Alexander,"[['EDUCATION', 0.06463164], ['FAMILY AND PARENTING', 0.06240682], ['HOME AND GARDEN', 0.058211], ['REAL ESTATE', 0.05568551], ['BUSINESS', 0.04864495]]","[['EDUCATION', 0.837434], ['CAREERS', 0.000360941], ['HEALTH AND FITNESS', 0.000282293], ['SPORTS', 0.000156551], ['REAL ESTATE', 9.85437e-05]]",False,11,3,12:43:25.244111
an week on an country school week on a home Alexander Thomas the school on the school knew I,"[['EDUCATION', 0.06347471], ['FAMILY AND PARENTING', 0.06033833], ['HOME AND GARDEN', 0.05987656], ['REAL ESTATE', 0.05234949], ['HOBBIES AND INTERESTS', 0.05102347]]","[['EDUCATION', 0.873039], ['SPORTS', 0.000799316], ['CAREERS', 0.000413105], ['HEALTH AND FITNESS', 0.000323138], ['FAMILY AND PARENTING', 5.62266e-05]]",False,12,3,12:43:31.078071
an business on an country school week on a home Alexander Thomas the school on the school knew I,"[['EDUCATION', 0.06393909], ['HOME AND GARDEN', 0.05718046], ['REAL ESTATE', 0.05571616], ['FAMILY AND PARENTING', 0.0555253], ['LAW GOVERNMENT AND POLITICS', 0.05507162]]","[['EDUCATION', 0.936051], ['CAREERS', 0.000719089], ['SPORTS', 0.000115641], ['REAL ESTATE', 6.63216e-05], ['HEALTH AND FITNESS', 5.50903e-05]]",False,13,3,12:43:37.426819
an home on an country school week on a home Alexander Thomas the school on the school knew I,"[['EDUCATION', 0.06333166], ['FAMILY AND PARENTING', 0.06022856], ['HOME AND GARDEN', 0.05944661], ['REAL ESTATE', 0.05236289], ['HOBBIES AND INTERESTS', 0.05094957]]","[['EDUCATION', 0.960066], ['CAREERS', 0.000547533], ['FAMILY AND PARENTING', 0.000280286], ['SPORTS', 0.000181321], ['REAL ESTATE', 0.000144122]]",False,14,3,12:43:43.386187
an home on an country school week on a home Alexander Thomas the school on the school tried I,"[['EDUCATION', 0.06044012], ['HOME AND GARDEN', 0.05902814], ['FAMILY AND PARENTING', 0.05829045], ['REAL ESTATE', 0.05335536], ['HEALTH AND FITNESS', 0.05160592]]","[['EDUCATION', 0.732388], ['CAREERS', 0.00281611], ['FAMILY AND PARENTING', 0.000710555], ['SPORTS', 0.000270838], ['REAL ESTATE', 0.000210882]]",False,15,3,12:43:49.202701
an home on an country school week on a home Alexander Thomas the school on the school tried Thomas,"[['EDUCATION', 0.06188124], ['FAMILY AND PARENTING', 0.06026174], ['HOME AND GARDEN', 0.05721701], ['REAL ESTATE', 0.05673927], ['HEALTH AND FITNESS', 0.0521237]]","[['EDUCATION', 0.724724], ['CAREERS', 0.00254379], ['FAMILY AND PARENTING', 0.000389075], ['RELIGION AND SPIRITUALITY', 0.000295374], ['SPORTS', 0.000268478]]",False,16,3,12:43:55.655557
a home on an country school week on a home Alexander Thomas the school on the school tried Thomas,"[['EDUCATION', 0.06188124], ['FAMILY AND PARENTING', 0.06026174], ['HOME AND GARDEN', 0.05721701], ['REAL ESTATE', 0.05673927], ['HEALTH AND FITNESS', 0.0521237]]","[['EDUCATION', 0.615375], ['CAREERS', 0.00615569], ['FAMILY AND PARENTING', 0.000841468], ['RELIGION AND SPIRITUALITY', 0.000311407], ['SPORTS', 0.000303869]]",False,17,3,12:44:01.188063
a home on an country school week on a home Alexander Thomas the school on the school tried I,"[['EDUCATION', 0.06044012], ['HOME AND GARDEN', 0.05902814], ['FAMILY AND PARENTING', 0.05829045], ['REAL ESTATE', 0.05335536], ['HEALTH AND FITNESS', 0.05160592]]","[['EDUCATION', 0.60701], ['CAREERS', 0.00685338], ['FAMILY AND PARENTING', 0.00152175], ['SPORTS', 0.000303326], ['REAL ESTATE', 0.00020359]]",False,18,3,12:44:09.479683
a home on an country week week on a home Alexander Thomas the school on the school tried I,"[['EDUCATION', 0.06060289], ['FAMILY AND PARENTING', 0.06051969], ['HOME AND GARDEN', 0.05892609], ['REAL ESTATE', 0.05350287], ['TECHNOLOGY AND COMPUTING', 0.0513973]]","[['EDUCATION', 0.371453], ['CAREERS', 0.0183323], ['FAMILY AND PARENTING', 0.00457047], ['HEALTH AND FITNESS', 0.00148913], ['PETS', 0.00106912]]",False,19,3,12:44:16.134519
a home on an country week week on my home Alexander Thomas the school on the school tried I,"[['EDUCATION', 0.06197546], ['FAMILY AND PARENTING', 0.06116554], ['HOME AND GARDEN', 0.0592731], ['HEALTH AND FITNESS', 0.05452517], ['TECHNOLOGY AND COMPUTING', 0.05302706]]","[['EDUCATION', 0.61498], ['CAREERS', 0.00994906], ['FAMILY AND PARENTING', 0.00434879], ['HEALTH AND FITNESS', 0.00190738], ['SOCIETY', 0.00133255]]",False,20,3,12:44:24.222937
a home on an country week week on an home Alexander Thomas the school on the school tried I,"[['EDUCATION', 0.06060289], ['FAMILY AND PARENTING', 0.06051969], ['HOME AND GARDEN', 0.05892609], ['REAL ESTATE', 0.05350287], ['TECHNOLOGY AND COMPUTING', 0.0513973]]","[['EDUCATION', 0.657273], ['CAREERS', 0.0129259], ['FAMILY AND PARENTING', 0.00326487], ['REAL ESTATE', 0.00165951], ['SPORTS', 0.00135489]]",False,21,3,12:44:31.292610
a home on an country week week on an home Alexander Thomas the school on the woman tried I,"[['EDUCATION', 0.06181033], ['FAMILY AND PARENTING', 0.05799166], ['HEALTH AND FITNESS', 0.05526114], ['HOME AND GARDEN', 0.05479611], ['REAL ESTATE', 0.05407014]]","[['FAMILY AND PARENTING', 0.16144], ['EDUCATION', 0.157641], ['REAL ESTATE', 0.0571226], ['RELIGION AND SPIRITUALITY', 0.0351849], ['CAREERS', 0.029721]]",False,22,3,12:44:38.417863
a home in an country week week on an home Alexander Thomas the school on the woman tried I,"[['EDUCATION', 0.06181033], ['FAMILY AND PARENTING', 0.05799166], ['HEALTH AND FITNESS', 0.05526114], ['HOME AND GARDEN', 0.05479611], ['REAL ESTATE', 0.05407014]]","[['EDUCATION', 0.411281], ['FAMILY AND PARENTING', 0.0617596], ['REAL ESTATE', 0.0175339], ['STYLE AND FASHION', 0.0135182], ['CAREERS', 0.00817276]]",False,23,3,12:44:44.827148
a home in an country week week by an home Alexander Thomas the school on the woman tried I,"[['EDUCATION', 0.06181033], ['FAMILY AND PARENTING', 0.05799166], ['HEALTH AND FITNESS', 0.05526114], ['HOME AND GARDEN', 0.05479611], ['REAL ESTATE', 0.05407014]]","[['EDUCATION', 0.900045], ['FAMILY AND PARENTING', 0.0720382], ['REAL ESTATE', 0.0013099], ['STYLE AND FASHION', 0.00130707], ['CAREERS', 0.000703576]]",False,24,3,12:44:51.302188
a home in an country week week by an home Alexander Thomas the school on the woman stood I,"[['EDUCATION', 0.06387187], ['FAMILY AND PARENTING', 0.05708893], ['HOME AND GARDEN', 0.05506356], ['REAL ESTATE', 0.05314171], ['HEALTH AND FITNESS', 0.05185856]]","[['EDUCATION', 0.838428], ['FAMILY AND PARENTING', 0.0369723], ['STYLE AND FASHION', 0.00407602], ['REAL ESTATE', 0.00293126], ['CAREERS', 0.00168536]]",False,25,3,12:44:58.324596
a home in an country week week by an home Alexander Thomas a school on the woman stood I,"[['EDUCATION', 0.06387187], ['FAMILY AND PARENTING', 0.05708893], ['HOME AND GARDEN', 0.05506356], ['REAL ESTATE', 0.05314171], ['HEALTH AND FITNESS', 0.05185856]]","[['EDUCATION', 0.963556], ['FAMILY AND PARENTING', 0.0139977], ['STYLE AND FASHION', 0.00456224], ['CAREERS', 0.0015791], ['SOCIETY', 0.0012783]]",False,26,3,12:45:04.774149
a home in an country week week by an home Alexander Thomas a school with the woman stood I,"[['EDUCATION', 0.06387187], ['FAMILY AND PARENTING', 0.05708893], ['HOME AND GARDEN', 0.05506356], ['REAL ESTATE', 0.05314171], ['HEALTH AND FITNESS', 0.05185856]]","[['EDUCATION', 0.96858], ['FAMILY AND PARENTING', 0.00841472], ['STYLE AND FASHION', 0.00136781], ['CAREERS', 0.00133603], ['SOCIETY', 0.000736695]]",False,27,3,12:45:11.531805
a home in an country week week by an home Alexander Thomas a school with the woman needed I,"[['EDUCATION', 0.06148754], ['FAMILY AND PARENTING', 0.05863679], ['HOME AND GARDEN', 0.05678502], ['HEALTH AND FITNESS', 0.05320703], ['REAL ESTATE', 0.0525538]]","[['EDUCATION', 0.988511], ['ARTS AND ENTERTAINMENT', 0.00709173], ['CAREERS', 0.000794133], ['FAMILY AND PARENTING', 0.000770073], ['STYLE AND FASHION', 0.000121192]]",False,28,3,12:45:17.063573
a home in an country week week by an home Alexander Alexander a school with the woman needed I,"[['EDUCATION', 0.05969942], ['FAMILY AND PARENTING', 0.05706243], ['HOME AND GARDEN', 0.05546856], ['HEALTH AND FITNESS', 0.05201949], ['REAL ESTATE', 0.05142305]]","[['EDUCATION', 0.981727], ['ARTS AND ENTERTAINMENT', 0.00578116], ['FAMILY AND PARENTING', 0.00251949], ['CAREERS', 0.0014937], ['TRAVEL', 0.000578971]]",False,29,3,12:45:24.136466
a home outside an country week week by an home Alexander Alexander a school with the woman needed I,"[['EDUCATION', 0.05976988], ['FAMILY AND PARENTING', 0.05712035], ['HEALTH AND FITNESS', 0.05441248], ['HOME AND GARDEN', 0.05417839], ['RELIGION AND SPIRITUALITY', 0.05306553]]","[['EDUCATION', 0.95666], ['ARTS AND ENTERTAINMENT', 0.0183858], ['FAMILY AND PARENTING', 0.00912254], ['CAREERS', 0.000805145], ['TRAVEL', 0.000780121]]",False,30,3,12:45:30.993202
a home outside an country week week by an home Alexander Alexander a school with the woman thought I,"[['EDUCATION', 0.06074562], ['FAMILY AND PARENTING', 0.05749906], ['RELIGION AND SPIRITUALITY', 0.0557671], ['HEALTH AND FITNESS', 0.05378838], ['REAL ESTATE', 0.05279441]]","[['EDUCATION', 0.937298], ['FAMILY AND PARENTING', 0.0538361], ['SOCIETY', 0.000971248], ['HEALTH AND FITNESS', 0.000471792], ['STYLE AND FASHION', 0.000271176]]",False,31,3,12:45:38.718946
a home outside an country week week by an home Alexander Alexander a school with the woman stood I,"[['EDUCATION', 0.06205637], ['RELIGION AND SPIRITUALITY', 0.05606883], ['FAMILY AND PARENTING', 0.05558454], ['HEALTH AND FITNESS', 0.05300678], ['REAL ESTATE', 0.05251771]]","[['EDUCATION', 0.824536], ['FAMILY AND PARENTING', 0.0809404], ['SOCIETY', 0.00498081], ['STYLE AND FASHION', 0.0031124], ['TRAVEL', 0.00305271]]",False,32,3,12:45:45.669799
a home outside an country week week by an home Olivia Alexander a school with the woman stood I,"[['EDUCATION', 0.06200084], ['FAMILY AND PARENTING', 0.05592734], ['RELIGION AND SPIRITUALITY', 0.05568157], ['HOME AND GARDEN', 0.05262362], ['REAL ESTATE', 0.05239861]]","[['EDUCATION', 0.789931], ['FAMILY AND PARENTING', 0.123708], ['CAREERS', 0.00934294], ['ARTS AND ENTERTAINMENT', 0.00541117], ['SOCIETY', 0.00342101]]",False,33,3,12:45:52.103613
a home outside an country week week by an home Olivia Olivia a school with the woman stood I,"[['EDUCATION', 0.06131329], ['RELIGION AND SPIRITUALITY', 0.05642226], ['FAMILY AND PARENTING', 0.05609101], ['HOME AND GARDEN', 0.05322472], ['REAL ESTATE', 0.05256787]]","[['EDUCATION', 0.609223], ['FAMILY AND PARENTING', 0.178605], ['CAREERS', 0.037705], ['ARTS AND ENTERTAINMENT', 0.0265564], ['SPORTS', 0.00354228]]",False,34,3,12:45:58.325252
a school outside an country week week by an home Olivia Olivia a school with the woman stood I,"[['EDUCATION', 0.0611562], ['RELIGION AND SPIRITUALITY', 0.05727659], ['FAMILY AND PARENTING', 0.05700846], ['HOME AND GARDEN', 0.05294346], ['REAL ESTATE', 0.05252622]]","[['EDUCATION', 0.511906], ['CAREERS', 0.0519473], ['FAMILY AND PARENTING', 0.0389756], ['SPORTS', 0.0073852], ['TRAVEL', 0.00328938]]",False,35,3,12:46:05.036228
a school outside an country week week by an home Olivia Olivia a school with the woman needed I,"[['EDUCATION', 0.05890173], ['FAMILY AND PARENTING', 0.05858246], ['HOME AND GARDEN', 0.05462505], ['RELIGION AND SPIRITUALITY', 0.05420754], ['REAL ESTATE', 0.05197025]]","[['EDUCATION', 0.822884], ['FAMILY AND PARENTING', 0.0639669], ['SPORTS', 0.013406], ['CAREERS', 0.011867], ['ARTS AND ENTERTAINMENT', 0.00775867]]",False,36,3,12:46:12.151749
a school outside an country week week by an home Olivia Olivia a school with the woman tried I,"[['EDUCATION', 0.05920082], ['FAMILY AND PARENTING', 0.05792802], ['RELIGION AND SPIRITUALITY', 0.05460258], ['REAL ESTATE', 0.05346061], ['HEALTH AND FITNESS', 0.05337294]]","[['EDUCATION', 0.735197], ['FAMILY AND PARENTING', 0.0602351], ['CAREERS', 0.0296813], ['SPORTS', 0.0128414], ['HOBBIES AND INTERESTS', 0.00146082]]",False,37,3,12:46:17.991452
a school outside an country week week by an home Olivia Olivia a school with the company tried I,"[['HOME AND GARDEN', 0.05949646], ['BUSINESS', 0.05731874], ['FAMILY AND PARENTING', 0.05714687], ['REAL ESTATE', 0.05499209], ['EDUCATION', 0.05461898]]","[['EDUCATION', 0.409439], ['CAREERS', 0.0932617], ['SPORTS', 0.042644], ['TRAVEL', 0.0149799], ['HOBBIES AND INTERESTS', 0.0106816]]",True,38,4,12:46:23.831450
a school outside an country week week by an home I Olivia a school with the company tried I,"[['HOME AND GARDEN', 0.05932551], ['BUSINESS', 0.05817881], ['FAMILY AND PARENTING', 0.05718459], ['EDUCATION', 0.05513124], ['REAL ESTATE', 0.05473828]]","[['TRAVEL', 0.539745], ['EDUCATION', 0.246054], ['SPORTS', 0.0184924], ['CAREERS', 0.0143732], ['HOBBIES AND INTERESTS', 0.00601056]]",True,39,5,12:46:29.359475
a school outside an country week home by an home I Olivia a school with the company tried I,"[['BUSINESS', 0.05948905], ['HOME AND GARDEN', 0.05852919], ['REAL ESTATE', 0.05493753], ['FAMILY AND PARENTING', 0.05491845], ['EDUCATION', 0.05488305]]","[['TRAVEL', 0.883246], ['EDUCATION', 0.0389698], ['CAREERS', 0.00868488], ['FAMILY AND PARENTING', 0.00273603], ['HOBBIES AND INTERESTS', 0.00252209]]",False,40,5,12:46:35.193818
a school outside an country week home by an home I Olivia a school with the company thought I,"[['BUSINESS', 0.06020403], ['HOME AND GARDEN', 0.05909583], ['FAMILY AND PARENTING', 0.0559084], ['EDUCATION', 0.05549849], ['REAL ESTATE', 0.0542619]]","[['TRAVEL', 0.822335], ['EDUCATION', 0.0675757], ['CAREERS', 0.0081912], ['FAMILY AND PARENTING', 0.00519283], ['HOBBIES AND INTERESTS', 0.00226188]]",False,41,5,12:46:40.990186
a school outside an country week home by an home I Olivia a school with the company needed I,"[['HOME AND GARDEN', 0.06062358], ['BUSINESS', 0.06004678], ['FAMILY AND PARENTING', 0.0555019], ['EDUCATION', 0.05456941], ['REAL ESTATE', 0.05337044]]","[['TRAVEL', 0.930622], ['EDUCATION', 0.0256545], ['CAREERS', 0.00309996], ['FAMILY AND PARENTING', 0.00233868], ['HOBBIES AND INTERESTS', 0.000908896]]",False,42,5,12:46:47.178511
a school outside an country week home by an home Olivia Olivia a school with the company needed I,"[['HOME AND GARDEN', 0.06080112], ['BUSINESS', 0.05916187], ['FAMILY AND PARENTING', 0.05546789], ['EDUCATION', 0.0540649], ['REAL ESTATE', 0.05362042]]","[['EDUCATION', 0.242987], ['CAREERS', 0.113676], ['FAMILY AND PARENTING', 0.0881749], ['TRAVEL', 0.0150983], ['SPORTS', 0.00947632]]",False,43,5,12:46:52.448237
a school outside an country week home by an home Olivia Alexander a school with the company needed I,"[['HOME AND GARDEN', 0.06012361], ['BUSINESS', 0.05950739], ['FAMILY AND PARENTING', 0.05531447], ['EDUCATION', 0.0546795], ['REAL ESTATE', 0.05345591]]","[['EDUCATION', 0.369269], ['CAREERS', 0.0359564], ['TRAVEL', 0.0128234], ['FAMILY AND PARENTING', 0.00424583], ['HOBBIES AND INTERESTS', 0.00382449]]",False,44,5,12:46:57.929355
a school outside an country week home by an home Olivia Alexander a school on the company needed I,"[['HOME AND GARDEN', 0.06012361], ['BUSINESS', 0.05950739], ['FAMILY AND PARENTING', 0.05531447], ['EDUCATION', 0.0546795], ['REAL ESTATE', 0.05345591]]","[['EDUCATION', 0.423288], ['CAREERS', 0.0512498], ['TRAVEL', 0.0175121], ['FAMILY AND PARENTING', 0.00611745], ['HOBBIES AND INTERESTS', 0.00341524]]",False,45,5,12:47:02.736480
a school outside an country week home by an home Olivia Alexander a school on the company stood I,"[['BUSINESS', 0.05882799], ['HOME AND GARDEN', 0.05834071], ['EDUCATION', 0.05683857], ['REAL ESTATE', 0.05409077], ['FAMILY AND PARENTING', 0.05389105]]","[['EDUCATION', 0.479614], ['CAREERS', 0.066028], ['TRAVEL', 0.0118298], ['FAMILY AND PARENTING', 0.00301703], ['STYLE AND FASHION', 0.00225081]]",False,46,5,12:47:08.879456
a school outside an country week home by an home Alexander Alexander a school on the company stood I,"[['BUSINESS', 0.05920709], ['HOME AND GARDEN', 0.05821275], ['EDUCATION', 0.05688805], ['REAL ESTATE', 0.05421235], ['FAMILY AND PARENTING', 0.05355937]]","[['EDUCATION', 0.506741], ['CAREERS', 0.0294255], ['TRAVEL', 0.0289771], ['STYLE AND FASHION', 0.00503363], ['PERSONAL FINANCE', 0.00214353]]",True,47,6,12:47:15.066202
a school outside an country week home by an home Alexander Alexander a school outside the company stood I,"[['BUSINESS', 0.05902552], ['HOME AND GARDEN', 0.05821807], ['EDUCATION', 0.05683606], ['REAL ESTATE', 0.05421731], ['FAMILY AND PARENTING', 0.05356427]]","[['EDUCATION', 0.522181], ['CAREERS', 0.0320589], ['TRAVEL', 0.0262188], ['STYLE AND FASHION', 0.00439613], ['PERSONAL FINANCE', 0.00239253]]",True,48,7,12:47:20.970033
a school outside an country company home by an home Alexander Alexander a school outside the company stood I,"[['HOME AND GARDEN', 0.05783212], ['BUSINESS', 0.05678444], ['EDUCATION', 0.05641401], ['REAL ESTATE', 0.0536292], ['TRAVEL', 0.05129337]]","[['EDUCATION', 0.626855], ['CAREERS', 0.0742401], ['TRAVEL', 0.0245431], ['HOBBIES AND INTERESTS', 0.00495271], ['STYLE AND FASHION', 0.00374091]]",False,49,7,12:47:26.805245
a school outside an country company home by an home Alexander Olivia a school outside the company stood I,"[['HOME AND GARDEN', 0.05796053], ['BUSINESS', 0.0564221], ['EDUCATION', 0.0563662], ['REAL ESTATE', 0.05351011], ['TRAVEL', 0.05098773]]","[['EDUCATION', 0.577682], ['CAREERS', 0.112317], ['TRAVEL', 0.0104752], ['HOBBIES AND INTERESTS', 0.00416744], ['FAMILY AND PARENTING', 0.0028408]]",False,50,7,12:47:32.332393
